Date,GOOGL,FB,BIDU,LNKD,TWTR,ORCL,SAP,ADBE,IBM,MSFT,CSCO,T,VZ,NTT,WFC,JPM,BAC,C,BRK-B,AIG,HSBC,V,AXP,MA,GS,SCHW,DIS,CMCSA,TWX,BABA,TWC,WMT,COST,TGT,HD,PCLN,JNJ,NVS,PFE,MRK,GSK,BMY,GILD,AMGN,UNH,AET,CVS,AAPL,PG,UN,UL,TM,HMC,F,GM,KO,PEP,BUD,ABEV
2015-10-28,736.919983,104.199997,172.539993,213.210007,30.870001,38.880001,78.029999,88.50,140.830002,53.98,29.360001,33.419998,46.48,37.869999,55.450001,65.50,17.280001,54.73,138.160004,63.889999,39.599998,78.870003,74.449997,100.089996,191.320007,30.940001,114.339996,61.939999,75.07,82.349998,185.25,57.639999,157.759995,76.230003,123.82,1404.52002,100.480003,91.050003,35.450001,55.099998,43.529999,67.589996,108.129997,162.669998,119.779999,111.110001,103.809998,119.269997,76.510002,45.200001,44.830002,126.360001,33.830002,14.97,35.220001,42.73,102.739998,118.730003,4.89
2015-10-27,732.820007,103.699997,173.860001,209.809998,31.34,38.34,77.040001,88.050003,137.860001,53.689999,29.049999,33.209999,46.169998,37.32,54.119999,63.639999,16.40,52.610001,135.630005,60.919998,39.220001,77.519997,74.010002,98.43,186.309998,29.85,113.769997,61.540001,72.900002,79.440002,183.350006,57.48,157.759995,74.730003,124.470001,1403.280029,100.190002,90.139999,34.990002,53.470001,41.75,66.800003,110.959999,161.979996,119.370003,110.669998,105.290001,114.550003,77.290001,45.310001,44.990002,124.830002,33.380001,14.89,34.970001,42.610001,102.940002,117.209999,5.03
2015-10-26,731.119995,103.769997,166.240005,210.889999,30.889999,38.369999,77.379997,88.839996,143.660004,54.25,28.950001,33.66,46.360001,37.939999,54.290001,63.900002,16.51,53.110001,137.00,61.16,39.549999,78.18,74.190002,99.629997,187.009995,30.450001,113.519997,62.18,73.349998,76.349998,185.199997,58.02,156.729996,74.019997,125.010002,1416.319946,99.940002,92.300003,34.16,52.91,42.07,64.550003,108.629997,158.580002,116.529999,107.800003,103.470001,115.279999,77.489998,45.57,45.299999,125.330002,33.799999,15.68,35.669998,42.59,102.540001,117.900002,4.97
2015-10-23,719.330017,102.190002,157.600006,210.389999,30.280001,38.07,77.32,87.860001,144.679993,52.869999,29.35,33.740002,46.16,38.400002,54.75,63.869999,16.52,53.639999,137.779999,61.279999,39.91,77.07,74.589996,99.790001,185.50,30.43,113.089996,61.98,73.269997,75.620003,185.190002,58.299999,155.740005,72.940002,124.610001,1366.48999,100.309998,92.980003,34.049999,52.880001,42.110001,65.160004,107.989998,155.75,115.919998,105.889999,103.949997,119.080002,77.029999,45.849998,45.439999,125.739998,33.830002,15.67,35.950001,42.790001,102.43,118.730003,5.04
2015-10-22,681.140015,99.669998,153.50,200.460007,29.15,37.790001,77.019997,88.459999,144.089996,48.029999,29.01,33.959999,45.889999,38.099998,54.060001,63.189999,16.16,52.509998,137.289993,60.75,39.27,76.419998,72.50,98.019997,183.559998,29.450001,113.25,61.700001,72.529999,70.989998,182.899994,58.900002,158.149994,77.110001,124.360001,1354.469971,99.529999,92.43,33.330002,52.009998,41.439999,63.18,107.599998,152.309998,113.809998,103.360001,104.290001,115.50,74.849998,46.040001,45.720001,125.230003,33.040001,15.58,35.419998,43.240002,103.080002,117.269997,5.00
2015-10-21,671.799988,97.110001,149.630005,193.00,29.299999,36.619999,76.169998,86.129997,140.919998,47.200001,28.280001,33.599998,44.860001,37.779999,53.119999,62.060001,15.90,51.810001,133.220001,60.23,38.93,75.459999,76.510002,96.599998,179.699997,28.860001,110.089996,61.110001,71.129997,69.480003,180.440002,58.639999,155.210007,76.400002,123.300003,1364.290039,97.629997,91.589996,33.459999,50.59,40.860001,62.509998,101.730003,150.089996,118.110001,108.279999,103.290001,113.760002,73.589996,45.360001,45.209999,123.699997,32.700001,15.41,35.419998,42.189999,100.25,114.129997,4.92
2015-10-20,680.00,97.00,153.210007,197.600006,30.91,36.860001,75.459999,86.839996,140.639999,47.77,28.50,33.75,45.240002,37.52,53.080002,62.52,16.200001,52.84,134.160004,60.27,39.869999,76.279999,76.949997,97.669998,185.509995,29.35,109.839996,61.549999,71.730003,71.790001,187.309998,58.75,154.559998,74.400002,122.849998,1372.51001,97.589996,92.330002,34.00,50.389999,41.16,63.889999,101.660004,150.449997,120.419998,111.82,103.599998,113.769997,74.43,45.360001,45.25,122.209999,32.00,15.38,33.48,42.290001,100.269997,116.029999,4.98
2015-10-19,699.950012,98.470001,154.679993,197.410004,30.91,36.869999,74.760002,88.400002,149.220001,47.619999,28.25,33.630001,44.700001,36.25,52.560001,62.220001,16.139999,52.860001,133.619995,60.00,40.119999,76.989998,77.00,97.739998,185.740005,28.50,109.470001,61.560001,71.160004,72.650002,187.330002,58.849998,153.220001,74.699997,123.099998,1376.130005,97.940002,94.120003,34.50,51.400002,41.740002,65.080002,103.610001,154.470001,120.730003,114.199997,103.510002,111.730003,75.160004,45.540001,45.290001,123.550003,32.189999,15.36,33.240002,41.990002,100.18,116.129997,4.96
2015-10-16,695.320007,97.540001,151.00,197.899994,31.15,37.369999,75.339996,88.669998,150.389999,47.509998,28.25,33.830002,44.700001,36.240002,52.880001,62.43,16.120001,52.689999,133.809998,60.00,40.369999,76.00,77.209999,97.639999,185.179993,28.68,108.239998,61.32,72.019997,71.989998,188.710007,58.889999,152.059998,75.050003,122.739998,1336.569946,98.239998,95.029999,34.41,51.48,41.959999,64.489998,102.830002,152.610001,119.980003,112.989998,103.379997,111.040001,74.900002,45.32,45.209999,123.959999,32.490002,15.28,33.150002,42.02,99.699997,115.099998,4.99
2015-10-15,693.02002,95.959999,150.240005,197.559998,29.709999,37.549999,74.099998,86.769997,150.089996,47.009998,28.15,33.490002,44.669998,36.439999,52.689999,61.889999,16.190001,52.970001,133.800003,59.189999,40.41,75.339996,76.739998,97.160004,184.960007,28.60,107.889999,61.009998,72.489998,71.779999,188.259995,59.330002,151.770004,75.129997,121.809998,1327.290039,97.150002,93.860001,34.080002,50.720001,41.540001,63.619999,101.639999,152.539993,120.169998,112.169998,102.410004,111.860001,74.269997,44.950001,44.959999,122.440002,32.369999,15.22,33.32,41.919998,98.279999,115.260002,5.01
2015-10-14,680.409973,94.07,145.020004,195.039993,29.379999,37.259998,72.779999,83.800003,150.009995,46.68,27.82,33.27,43.990002,35.16,51.50,59.990002,15.64,50.720001,131.179993,58.029999,39.790001,74.199997,76.169998,95.029999,179.509995,27.780001,105.730003,59.939999,71.029999,68.540001,186.169998,60.029999,149.839996,76.199997,120.269997,1311.079956,94.529999,92.099998,33.040001,49.540001,40.619999,62.080002,98.389999,147.809998,122.07,111.110001,100.449997,110.209999,74.209999,42.91,43.110001,120.050003,31.76,15.01,33.330002,41.68,97.489998,115.43,4.79
2015-10-13,683.169983,94.120003,146.50,193.509995,29.059999,37.82,72.300003,83.650002,149.619995,46.889999,27.85,33.220001,44.360001,35.700001,51.860001,61.549999,15.52,51.209999,132.190002,58.689999,39.540001,75.00,76.599998,95.93,180.970001,28.09,106.589996,60.16,72.790001,69.68,187.919998,66.730003,152.279999,78.959999,121.610001,1345.00,95.449997,91.019997,32.98,49.470001,40.110001,62.34,98.190002,147.580002,123.989998,113.269997,102.050003,111.790001,74.110001,42.900002,43.060001,121.07,32.200001,14.94,33.130001,41.650002,97.919998,113.830002,4.77
2015-10-12,676.429993,94.260002,144.070007,192.160004,28.75,38.040001,68.449997,83.919998,151.139999,47.00,27.959999,33.299999,44.299999,36.16,52.18,61.720001,15.52,51.279999,133.399994,58.68,40.68,74.989998,77.309998,96.639999,180.229996,28.389999,106.349998,60.27,73.18,70.300003,186.669998,66.93,153.630005,79.209999,121.900002,1347.189941,95.989998,92.349998,33.220001,50.709999,40.380001,62.709999,99.510002,153.029999,122.510002,110.629997,103.07,111.599998,74.330002,42.869999,43.200001,123.110001,32.75,14.98,33.02,42.00,99.139999,111.489998,5.10
2015-10-09,671.23999,93.239998,144.220001,195.610001,30.85,38.099998,68.379997,83.82,152.389999,47.110001,27.91,33.139999,44.16,36.09,52.139999,61.93,15.58,51.380001,133.029999,58.189999,40.57,73.980003,77.330002,95.82,179.190002,28.219999,105.559998,60.490002,73.089996,68.709999,187.380005,66.690002,153.970001,78.879997,121.330002,1313.290039,95.370003,91.900002,33.240002,50.950001,40.220001,61.439999,100.650002,149.589996,119.269997,109.18,102.00,112.120003,74.480003,42.259998,42.669998,122.599998,32.720001,14.97,32.950001,42.02,99.470001,111.879997,5.22
2015-10-08,667.00,92.470001,141.259995,198.029999,30.32,37.889999,67.559998,82.260002,152.279999,47.450001,27.91,33.400002,44.23,35.939999,52.540001,62.130001,15.75,51.650002,133.75,58.240002,40.790001,73.900002,77.18,95.870003,181.070007,28.33,104.610001,60.98,72.980003,67.699997,188.440002,66.879997,151.660004,78.690002,121.059998,1304.319946,95.080002,92.610001,33.09,51.02,40.16,60.509998,100.809998,149.899994,116.080002,109.610001,102.169998,109.50,74.400002,42.07,42.900002,123.480003,32.50,14.99,33.43,41.98,98.970001,110.690002,5.15
2015-10-07,670.00,92.400002,144.770004,198.460007,29.83,37.66,67.389999,80.650002,150.089996,46.799999,27.540001,33.119999,43.849998,36.330002,52.189999,62.130001,15.75,51.32,132.679993,57.82,40.57,73.220001,77.18,95.18,182.229996,28.129999,103.389999,59.700001,71.800003,66.279999,186.009995,66.360001,147.960007,78.559998,119.650002,1291.579956,94.980003,91.599998,33.290001,50.950001,39.720001,60.549999,100.269997,148.050003,116.43,109.559998,101.010002,110.779999,73.720001,41.779999,42.450001,122.709999,32.25,14.75,33.049999,41.52,98.519997,110.959999,5.15
2015-10-06,671.640015,92.800003,149.800003,195.520004,27.620001,37.73,67.32,85.150002,148.779999,46.75,27.23,33.310001,44.060001,36.41,52.029999,62.049999,15.69,51.060001,131.190002,57.68,39.529999,72.080002,76.910004,93.919998,180.320007,27.66,103.769997,58.970001,71.410004,63.919998,187.169998,65.68,148.410004,78.099998,118.68,1275.449951,93.419998,93.370003,32.790001,49.799999,39.77,59.880001,97.540001,141.220001,116.050003,108.830002,99.82,111.309998,73.400002,42.040001,42.380001,120.919998,30.75,14.31,32.220001,40.959999,97.07,109.599998,5.12
2015-10-05,671.679993,94.010002,149.619995,194.649994,28.15,37.59,66.669998,85.839996,149.039993,46.630001,26.85,33.43,44.00,35.82,52.41,62.02,15.69,51.16,132.380005,58.279999,39.540001,72.230003,77.300003,94.330002,180.699997,28.370001,103.849998,59.619999,71.07,63.93,188.740005,65.870003,148.070007,79.510002,119.199997,1274.859985,94.760002,94.199997,33.48,51.23,39.959999,61.970001,99.260002,143.800003,119.650002,113.040001,101.970001,110.779999,73.220001,41.93,42.41,122.32,30.85,14.19,31.76,41.009998,95.809998,110.739998,5.20
2015-10-02,656.98999,92.07,148.509995,189.210007,26.309999,36.889999,65.800003,83.989998,144.580002,45.57,25.76,32.639999,42.84,35.50,51.259998,60.810001,15.38,49.880001,129.830002,57.189999,38.939999,70.669998,74.410004,92.07,177.009995,27.60,103.00,58.720001,70.589996,63.200001,185.190002,64.980003,145.860001,79.529999,117.809998,1265.680054,93.93,93.269997,33.080002,50.139999,39.50,62.23,98.279999,142.470001,118.830002,113.110001,98.959999,110.379997,72.419998,41.119999,41.619999,120.730003,30.52,13.99,31.73,40.389999,94.160004,110.040001,5.09
2015-10-01,642.00,90.949997,137.529999,189.320007,24.68,36.240002,64.160004,83.75,143.589996,44.610001,25.73,32.529999,42.959999,35.860001,51.439999,61.419998,15.55,49.889999,129.880005,56.919998,38.169998,69.989998,73.889999,90.730003,176.020004,28.549999,102.669998,57.41,69.339996,58.869999,181.850006,64.269997,144.559998,79.510002,117.029999,1247.079956,93.169998,91.900002,31.84,49.369999,38.740002,60.049999,98.269997,140.229996,116.610001,109.940002,96.910004,109.580002,71.949997,40.25,40.84,118.339996,30.01,13.67,30.67,39.799999,93.849998,106.669998,4.93
2015-09-30,638.369995,89.900002,137.410004,190.130005,26.940001,36.119999,64.790001,82.220001,144.970001,44.259998,26.25,32.580002,43.509998,35.310001,51.349998,60.970001,15.58,49.610001,130.399994,56.82,37.880001,69.660004,74.129997,90.120003,173.759995,28.559999,102.199997,56.880001,68.75,58.970001,179.369995,64.839996,144.570007,78.660004,115.489998,1236.859985,93.349998,91.919998,31.41,49.389999,38.450001,59.200001,98.190002,138.320007,116.010002,109.410004,96.480003,110.300003,71.940002,40.200001,40.779999,117.279999,29.90,13.57,30.02,40.119999,94.300003,106.32,4.90
2015-09-29,622.609985,86.669998,136.679993,186.610001,25.59,35.509998,63.959999,79.830002,142.470001,43.439999,25.639999,32.07,43.529999,34.200001,50.889999,59.84,15.35,49.00,128.809998,55.720001,37.040001,68.529999,73.099998,88.760002,171.860001,27.58,99.419998,55.139999,66.599998,57.82,174.00,63.779999,143.720001,77.980003,112.910004,1200.319946,93.040001,89.519997,31.02,48.650002,37.560001,58.950001,96.00,133.820007,114.220001,106.309998,95.120003,109.059998,72.279999,39.419998,39.77,114.25,29.48,13.15,29.15,39.66,93.040001,103.860001,4.78
2015-09-28,624.25,89.209999,133.059998,187.470001,25.26,35.439999,63.369999,80.519997,142.520004,43.290001,25.66,31.90,43.740002,35.029999,50.369999,59.98,15.47,49.029999,128.619995,55.66,37.150002,67.199997,73.339996,88.349998,173.020004,27.280001,98.489998,54.810001,66.459999,57.389999,176.679993,63.66,143.550003,77.669998,114.099998,1199.140015,91.370003,89.830002,30.82,48.419998,37.580002,57.459999,94.800003,132.240005,112.699997,105.300003,96.349998,112.440002,71.769997,38.959999,39.349998,115.220001,29.65,13.12,28.559999,39.529999,92.470001,105.720001,4.71
2015-09-25,640.150024,92.769997,134.339996,193.889999,25.290001,36.049999,63.849998,83.129997,145.419998,43.939999,26.030001,32.330002,44.220001,35.66,51.48,61.470001,15.89,50.549999,129.639999,57.540001,38.060001,70.690002,75.099998,91.300003,179.830002,28.42,100.300003,56.540001,67.870003,59.240002,183.789993,63.779999,145.550003,79.050003,116.739998,1252.76001,91.00,91.309998,31.889999,49.599998,38.48,60.240002,100.139999,138.529999,116.370003,112.019997,98.610001,114.709999,72.669998,39.52,40.02,118.510002,30.540001,13.53,29.41,39.619999,93.470001,109.510002,4.87
2015-09-24,654.909973,94.410004,132.589996,194.080002,26.60,36.060001,63.380001,83.910004,144.410004,43.91,25.41,32.110001,44.09,35.860001,50.549999,60.220001,15.55,49.130001,128.830002,56.900002,37.59,70.239998,74.690002,91.120003,176.910004,27.879999,100.620003,56.82,67.620003,59.919998,185.080002,63.830002,144.869995,79.059998,116.339996,1281.130005,92.480003,91.800003,32.700001,50.59,38.790001,61.799999,102.510002,143.509995,121.089996,116.440002,99.169998,115.00,71.360001,38.43,39.080002,117.550003,30.700001,13.65,29.440001,39.150002,92.470001,106.860001,4.74
2015-09-23,653.289978,93.970001,132.369995,196.850006,26.790001,35.990002,63.48,85.50,143.660004,43.869999,25.280001,32.200001,43.98,35.540001,50.779999,60.639999,15.72,50.119999,129.160004,57.099998,37.98,70.949997,75.629997,92.139999,179.410004,28.48,101.57,57.369999,69.019997,60.00,188.300003,63.720001,145.429993,78.760002,116.169998,1275.98999,92.989998,92.410004,32.619999,51.029999,38.830002,61.740002,105.489998,145.720001,123.279999,118.82,100.629997,114.32,70.260002,38.880001,39.450001,117.510002,30.77,13.68,29.719999,38.759998,92.400002,107.82,4.59
2015-09-22,653.200012,92.959999,136.119995,197.320007,26.83,36.189999,63.400002,84.660004,144.429993,43.900002,25.139999,32.27,44.43,35.639999,50.689999,60.91,15.57,50.380001,129.300003,57.279999,37.790001,70.25,75.709999,92.07,179.720001,28.33,102.489998,57.709999,69.389999,61.900002,190.240005,63.59,142.649994,78.050003,115.800003,1288.949951,93.239998,92.830002,32.259998,50.740002,38.689999,62.09,106.510002,145.929993,122.93,118.120003,100.029999,113.400002,70.190002,39.009998,39.549999,117.580002,30.76,13.92,30.030001,38.790001,92.370003,107.470001,4.77
2015-09-21,666.97998,95.550003,140.839996,198.580002,27.379999,36.830002,65.089996,83.32,146.479996,44.110001,25.540001,32.560001,44.799999,36.060001,51.549999,61.450001,15.70,50.709999,130.979996,58.029999,38.459999,70.779999,76.739998,93.050003,183.350006,29.049999,103.410004,57.889999,69.57,63.900002,191.039993,63.720001,143.210007,78.260002,116.580002,1307.47998,93.129997,95.860001,32.419998,50.98,39.810001,62.720001,105.739998,147.089996,123.940002,118.82,100.910004,115.209999,70.650002,40.139999,40.669998,119.43,31.360001,14.32,30.620001,39.189999,93.709999,110.459999,4.84
2015-09-18,660.919983,94.400002,142.570007,202.979996,27.959999,36.380001,64.959999,81.25,144.509995,43.48,25.540001,32.549999,44.57,35.970001,51.040001,60.939999,15.56,50.290001,129.100006,57.779999,38.130001,69.790001,75.949997,92.150002,180.940002,28.450001,102.839996,57.419998,69.639999,65.75,189.509995,63.34,141.809998,76.620003,115.120003,1294.469971,93.389999,96.650002,32.849998,52.130001,39.970001,64.339996,108.440002,150.589996,122.470001,116.150002,99.029999,113.449997,69.940002,40.099998,40.529999,118.82,31.190001,14.28,30.51,38.98,93.050003,114.330002,4.89
2015-09-17,671.669983,94.339996,147.059998,196.960007,27.41,36.740002,67.07,80.309998,148.139999,44.25,25.879999,32.779999,45.23,36.459999,52.209999,62.650002,15.86,51.650002,131.470001,58.43,39.02,70.959999,77.059998,93.209999,186.449997,29.780001,104.199997,58.459999,70.25,66.00,190.419998,64.470001,143.350006,78.010002,117.910004,1318.00,94.839996,97.959999,33.48,53.959999,40.41,62.189999,111.610001,153.910004,123.260002,117.760002,101.339996,113.919998,70.239998,40.689999,41.029999,121.239998,31.90,14.60,31.309999,39.380001,93.370003,114.809998,5.01
2015-09-16,665.52002,93.449997,150.350006,197.649994,27.75,38.27,66.970001,80.529999,148.410004,44.299999,26.07,32.939999,46.189999,35.490002,53.720001,64.139999,16.33,52.59,132.580002,58.900002,39.849998,70.989998,77.32,92.730003,188.639999,31.110001,103.959999,57.740002,70.57,67.230003,188.789993,64.690002,143.610001,78.50,117.82,1320.47998,94.610001,97.730003,33.18,53.869999,40.52,61.610001,111.029999,151.179993,121.150002,117.580002,101.540001,116.410004,70.099998,40.41,41.099998,122.00,32.119999,14.64,31.200001,39.150002,93.07,115.43,5.04
2015-09-15,665.070007,92.900002,141.399994,195.449997,27.17,37.990002,66.889999,79.529999,147.529999,43.98,25.98,32.860001,46.369999,35.169998,53.470001,63.580002,16.309999,52.00,132.259995,58.650002,39.200001,70.510002,76.50,92.110001,187.449997,30.82,103.43,57.139999,69.989998,64.849998,189.789993,64.32,142.429993,77.82,116.18,1318.800049,94.400002,96.379997,33.169998,53.549999,40.040001,60.09,111.050003,152.139999,120.029999,117.57,101.599998,116.279999,69.449997,39.139999,39.740002,119.959999,31.15,14.31,30.99,38.50,92.059998,108.040001,4.90
2015-09-14,652.469971,92.309998,141.270004,194.259995,26.90,37.560001,65.800003,78.459999,145.649994,43.040001,25.700001,32.549999,45.650002,35.720001,52.77,62.380001,15.96,50.98,130.899994,58.00,38.790001,70.010002,75.139999,90.940002,183.940002,30.23,103.82,56.25,69.629997,62.599998,187.059998,64.279999,141.149994,77.150002,114.730003,1286.829956,93.32,95.620003,32.709999,52.34,39.779999,59.169998,109.349998,151.00,117.800003,116.389999,100.160004,115.309998,68.059998,38.84,39.349998,116.349998,30.59,13.78,30.719999,38.099998,91.199997,106.400002,4.90
2015-09-11,655.299988,92.050003,144.029999,195.600006,27.389999,37.919998,66.059998,79.190002,147.369995,43.48,26.02,32.720001,45.73,37.540001,52.619999,62.560001,16.040001,51.099998,131.369995,58.330002,39.119999,70.760002,75.50,91.349998,185.270004,30.49,104.480003,56.41,70.010002,64.629997,187.449997,64.650002,141.050003,77.879997,115.440002,1290.410034,92.93,96.550003,32.970001,52.09,40.259998,59.220001,109.629997,153.210007,118.699997,117.889999,101.519997,114.209999,68.419998,39.240002,39.599998,117.099998,30.74,13.71,30.15,38.130001,91.620003,107.550003,4.83
2015-09-10,651.080017,91.980003,146.75,193.100006,27.709999,37.610001,65.980003,78.699997,146.199997,43.290001,26.26,32.75,45.459999,38.259998,52.560001,62.66,16.040001,51.07,130.660004,58.220001,39.060001,70.230003,75.309998,89.68,185.910004,30.60,102.599998,56.540001,70.709999,63.830002,187.509995,64.120003,140.009995,77.07,114.489998,1287.73999,92.720001,96.269997,32.619999,52.720001,40.240002,58.75,107.25,153.139999,116.769997,116.190002,100.800003,112.57,68.32,39.330002,39.73,117.940002,30.860001,13.73,30.00,38.419998,91.059998,108.129997,4.97
